,store,county,lon,lat,# of stores within 5 mile radius,Nearest other store (mi)
23053,4300,MAHASKA,-1.6170136925852576,0.7206918267090106,12,0.1584334191342977
23071,4821,MAHASKA,-1.6169618563064734,0.720602116785458,12,0.38719082357565177
23150,3790,HENRY,-1.597665496096424,0.7152278989527171,10,0.26684009433938877
23188,5072,HENRY,-1.5976944685620071,0.7149610381100872,10,0.5503868789335192
23196,2558,HENRY,-1.5974775241359844,0.7149270041896733,10,0.020532913212164907
23327,6115,HENRY,-1.5973918284697113,0.714899602520417,10,0.007324828928857119
23333,5489,HENRY,-1.5958927651751735,0.7178526996147914,0,5.381482630981451
23347,6339,WASHINGTON,-1.5976297168467584,0.720653778531317,0,6.43999629806578
23364,4098,WASHINGTON,-1.5997897363290263,0.7207644324058935,9,0.4916042031991514
23381,5798,WASHINGTON,-1.5999518774165367,0.720788517949571,9,0.4916042031991514
23390,3525,WASHINGTON,-1.6003311374629952,0.7208281369235913,9,0.11736829105072107
23472,4315,WASHINGTON,-1.6003456236957865,0.7208557131257729,9,0.11736829105072107
23480,6238,WASHINGTON,-1.6003735489638184,0.7207593709510627,9,0.17080752989220943
23503,5744,WASHINGTON,-1.6005444166975888,0.7207609417473895,9,0.006784006229073067
23509,2653,WASHINGTON,-1.6005466856256163,0.7207611162803147,9,0.006784006229073067
23542,5993,KEOKUK,-1.6092731573526629,0.721465007567644,2,0.2521274816722371
23561,5315,KEOKUK,-1.6092838038611,0.7214018266487219,2,0.016591534866170342
23678,5810,KEOKUK,-1.6118930710928314,0.722545715440479,0,8.882518646433532
23751,3420,POLK,-1.635688715581597,0.7260452751236528,122,0.08164368249813057
23804,2620,POLK,-1.635610873896958,0.7260636010807987,124,0.05754075271939579
23983,3899,POLK,-1.6370413457518924,0.7253249777413546,78,0.30749433463791104
24203,5146,POLK,-1.635497078429728,0.7257552014019713,124,0.06408925569370467
24236,6338,POLK,-1.634076729484455,0.725321836148701,82,0.027751299186003643
24295,4169,POLK,-1.6333929094835236,0.7259878537912622,85,0.5575952596332374
24478,5894,WAYNE,-1.6296022288811172,0.7104671643520521,5,4.319935217776257
24480,2673,POLK,-1.634012850433832,0.7257833012029283,98,0.1577153897105169
24572,6214,POLK,-1.6331564173698783,0.7274506142373586,69,0.11810622458805531
24581,4609,POLK,-1.6336562796676495,0.7281040655093052,50,0.08739433373985557
24662,4406,POLK,-1.6340919138489474,0.7278454077141596,65,0.16121874122663982
24700,4767,POLK,-1.6336395245068305,0.7275919859067701,63,1.0138433423389872
24721,4083,POLK,-1.6336194532204327,0.7278515163665417,53,0.8590203373691027
24786,3625,POLK,-1.6333215255171172,0.7278869465503571,53,0.03145436516659512
24871,4665,POLK,-1.6331328554249764,0.7278663516651837,55,0.5137601498662059
24901,3656,POLK,-1.6332986617039158,0.7279508256009801,53,0.23463058328083036
24935,6019,POLK,-1.6333072138172506,0.7283676102263564,45,0.05488022215846829
24981,4397,POLK,-1.633389069759169,0.7283587090471711,46,0.0438359575148708
25029,5877,POLK,-1.633641793434858,0.7283105379598162,46,0.023767232536003095
25040,2702,POLK,-1.633644411428736,0.7284164794454123,46,0.045635952521986906
25041,5564,POLK,-1.6340112796375053,0.7283649922324783,46,0.7270955875309341
25067,4725,POLK,-1.6342996080299346,0.72834893520336,52,0.8542289134819221
25125,5845,POLK,-1.6343081601432694,0.7288512409620841,44,1.369868838581313
25152,5565,POLK,-1.633928725563886,0.7286194612374192,44,0.8758911873759715
25163,4404,POLK,-1.633632194123972,0.728619286704494,45,0.023754765115951967
25186,5099,POLK,-1.6336225948130862,0.7288570005486156,41,0.25425970954552934
25214,4810,POLK,-1.6331415820712365,0.7288803879605923,41,1.4235077638699107
25256,4591,WRIGHT,-1.6359086270673482,0.7458085109086104,3,0.03400578742666542
25269,5287,WRIGHT,-1.6359948463323968,0.7458074637110593,3,0.025885027410740887
25281,5840,WRIGHT,-1.6360037475115818,0.7458074637110593,3,0.025885027410740887
25302,3654,WRIGHT,-1.6338939935117711,0.7478020259802385,4,0.0
25308,4247,WRIGHT,-1.6339212206481022,0.747883009257531,4,0.33020917910705044
25324,2685,HANCOCK,-1.6337220785804496,0.7523390093707977,1,0.13118024763928746
25341,4463,HANCOCK,-1.6336767000198977,0.7523384857720221,1,0.13118024763928746
25370,5246,HANCOCK,-1.6342287476623039,0.7549550833866121,5,0.0006909758505199148
25382,4453,WINNEBAGO,-1.6342287476623039,0.7549552579195372,5,0.0006909758505199148
25414,5963,WINNEBAGO,-1.6342043130527757,0.7550824924220075,5,0.10733896393559353
25475,2684,WINNEBAGO,-1.6341927938797127,0.7551697588846072,5,0.3470802612085332
25508,010106,WINNEBAGO,-1.632493715852896,0.7578163761623316,2,0.04964804384281954
25528,5911,WINNEBAGO,-1.6396942462149238,0.757241813772575,1,0.11210971959160848
25545,3842,KOSSUTH,-1.6444141401110923,0.7556149923767911,1,0.13388302321200385
25595,4774,EMMET,-1.654956801457764,0.7575107690103072,5,0.391183044366093
25609,2556,EMMET,-1.6550948570015966,0.7575085000822797,5,0.006024343768901802
25671,4272,EMMET,-1.6550927626064944,0.7575085000822797,5,0.006024343768901802
25744,5762,EMMET,-1.655333094444494,0.7575050094237757,5,0.6718437787922942
25761,5940,PALO ALTO,-1.6562919783355396,0.7526990707954841,0,10.35808143894646
25774,3704,PALO ALTO,-1.652458188100609,0.7524086480079523,5,0.08949038956394281
25867,4254,PALO ALTO,-1.652431135497203,0.7523976524336646,5,0.08949038956394281
25905,6099,PALO ALTO,-1.652511769708645,0.7524456489880946,5,0.007061963121147427
25932,010017,PALO ALTO,-1.6522758011937755,0.7524466961856457,5,0.48913689438994146
25947,4783,PALO ALTO,-1.652514213169598,0.7524456489880946,5,0.007061963121147427
25957,6034,KOSSUTH,-1.6479929377423066,0.7516012586959797,0,6.840015089330677
25967,5876,PALO ALTO,-1.6483790045728477,0.7497800076215236,2,0.0
25982,2585,KOSSUTH,-1.6447293465740025,0.7519143707637874,7,0.0962576532986808
26035,5469,KOSSUTH,-1.6447419129446168,0.7519368855111382,7,0.0962576532986808
26052,5928,KOSSUTH,-1.644627419345686,0.7516935866134101,7,0.17302240891770196
26079,6306,KOSSUTH,-1.6445689508157442,0.7516843363683746,7,0.07669831944595029
26110,5655,KOSSUTH,-1.6445689508157442,0.7516649632136775,7,0.07669831944595029
26120,4268,KOSSUTH,-1.6443453741385636,0.751936710978213,7,0.20228179344288003
26139,3682,KOSSUTH,-1.6404396763384506,0.7520335767516987,0,6.782663962635019
26164,3045,HANCOCK,-1.6371635187995321,0.7522136947305045,1,0.22421791007637057
26191,5626,HANCOCK,-1.6398670338108714,0.7503655655855678,1,0.026108838859779493
26198,4556,WRIGHT,-1.639160524529664,0.7458069401122837,5,4.582128503768527
26206,4236,WRIGHT,-1.6389210653562905,0.7446471688243335,6,0.08857477712841873
26215,5386,WRIGHT,-1.6389423583731648,0.7446059790539864,6,0.09120545161740684
26235,4459,WRIGHT,-1.638940787576838,0.7444530882115118,5,0.6053121221387995
26435,3626,CLAY,-1.6607169115881208,0.7530856612248008,12,0.3109912851763363
26460,4234,CLAY,-1.6605652424761224,0.7530357448081938,12,0.045519035043420655
26472,2565,CLAY,-1.6605950876063316,0.7530458677178554,12,0.05177745755054881
26673,5080,CLAY,-1.66064168789736,0.7530294616228866,12,0.0
26727,4507,CLAY,-1.6606982365651244,0.7532071361407396,12,0.21795707342752876
26742,3390,DICKINSON,-1.6606806087396795,0.7562780429596236,12,0.024184154780504064
26817,5068,DICKINSON,-1.6605099155388343,0.7568037361303244,21,0.12752613615385858
26919,5293,DICKINSON,-1.6602612061204252,0.7569641318885826,21,0.7990345693192621
26978,2233,DICKINSON,-1.660275866886142,0.7577629690872205,16,0.024644575774677126
27009,2522,DICKINSON,-1.6600149401629687,0.7578519808790722,16,0.143795827655345
27140,4239,DICKINSON,-1.659917027191932,0.7578493628851942,15,0.16773566976271637
27172,3622,DICKINSON,-1.6602692346349843,0.7577460393934762,16,0.06968551273255792
27210,4582,DICKINSON,-1.6602530030729408,0.7578717030996197,16,0.4354697205265878
27244,5937,DICKINSON,-1.6636703577483458,0.758431081124884,1,0.08717075294966095
27255,5435,O'BRIEN,-1.6663904533875789,0.7537172958810977,2,0.11883222608672458
27295,6097,O'BRIEN,-1.669509531293818,0.753737716233346,1,0.285664169353934
27313,6295,O'BRIEN,-1.6690000696851608,0.7520143781299267,0,6.979644982627229
27322,6187,O'BRIEN,-1.6700655931935031,0.7501683433800923,2,0.0012245687542685431
27336,3484,CHEROKEE,-1.6721751726603888,0.7474494694713355,1,1.3266991114785205
27360,5835,CHEROKEE,-1.6720009888010396,0.7471396735291066,1,1.3266991114785205
27400,6271,PLYMOUTH,-1.6749458828479298,0.7432854629419275,0,8.751004881925999
27409,6029,WOODBURY,-1.6768268241828042,0.7415635211019099,1,0.3809660504149119
27439,5635,WOODBURY,-1.6717686854775995,0.7414546125565854,1,0.11262693041512746
27474,5806,WOODBURY,-1.6717301137011302,0.7414542634907351,1,0.11262693041512746
27503,3494,BLACK HAWK,-1.6118525794541851,0.7410030958790945,67,0.18359030052716022
27535,3663,BLACK HAWK,-1.6114644182285418,0.7410671494626427,68,0.11320193383296878
27560,2538,BLACK HAWK,-1.6114256719191473,0.741066451330942,68,0.11320193383296878
27813,4150,BLACK HAWK,-1.6119408931143362,0.7410231671654925,69,0.08715050766147275
27814,2575,BLACK HAWK,-1.6122766944624198,0.741272225649752,78,0.8213345656372483
27845,3769,BLACK HAWK,-1.6133832332081843,0.7415033072427162,56,0.26072592040358283
27896,2572,BLACK HAWK,-1.6132682160104777,0.7420010751453849,61,0.25457055699505526
28198,5685,BLACK HAWK,-1.6134848113706504,0.7417352615003061,49,0.7385755845644532
28244,4147,BLACK HAWK,-1.6139879897940002,0.7424473558351198,31,0.061109875237574565
28280,2571,BLACK HAWK,-1.6115944452578153,0.7422969084535979,59,0.23217011952934305
28290,2106,BLACK HAWK,-1.6136581225653732,0.7420646051301575,41,0.0580442058807337
28334,2130,BLACK HAWK,-1.6115563970801219,0.7417272329857469,72,0.25896983037399135
28345,6202,BLACK HAWK,-1.6115422599131806,0.7417918101680707,71,0.16483641197266793
28365,6326,BLACK HAWK,-1.6122822795160263,0.741644155313352,86,0.4667892567072087
28385,6116,BLACK HAWK,-1.6128083217525773,0.7418673829246821,79,0.22260953301678033
28429,5684,BLACK HAWK,-1.6133275572050456,0.7421380834916664,47,0.5693857010089033
28512,4642,BLACK HAWK,-1.61239048992965,0.7417389266917354,84,0.0
28528,010050,POLK,-1.6336255618728146,0.72837947846527,46,0.08830766494676365
28540,2548,POLK,-1.6312712872447994,0.7268256118322194,37,0.026704668027435752
28622,4135,POLK,-1.6311602843043727,0.7268160125213334,36,0.28141225506938267
28666,4971,POLK,-1.6319990895428809,0.7260414353992984,46,0.13180821006858326
28795,2532,POLK,-1.633094807247283,0.7265517696725814,73,0.09236404539605786
28872,5338,POLK,-1.633996095273013,0.7269610493821742,94,0.5869479320788082
28892,6256,POLK,-1.6337604758239936,0.7265409486312191,83,0.4468876799061297
28906,4872,MADISON,-1.6427632331716309,0.7243517821504426,0,5.502181275237501
28918,2629,POTTAWATTAMIE,-1.672490379123299,0.7198350445792066,52,0.10870706449146221
29165,4743,POTTAWATTAMIE,-1.6723394081430014,0.7198442948242421,52,0.3547069670617905
29179,6100,POTTAWATTAMIE,-1.6723805979133486,0.7199978837984176,52,0.0008644695746205392
29186,3443,POTTAWATTAMIE,-1.6726448407621004,0.7203099486686741,55,0.32887243052602533
29270,6205,POTTAWATTAMIE,-1.6738595899214885,0.7200127190970596,52,0.027012638030011523
29333,3521,POTTAWATTAMIE,-1.6738913549138748,0.7197805903065443,52,0.44727434953540196
29341,4867,POTTAWATTAMIE,-1.6738063573793027,0.7200818341354385,53,0.31618504710209094
29355,010097,POTTAWATTAMIE,-1.6734066769805962,0.7196783140123774,55,0.2491361402119079
29406,4312,POTTAWATTAMIE,-1.6733967286038596,0.7197407967995988,55,0.06705687408063868
29671,2590,LINN,-1.5997370273856162,0.7332283521931606,121,0.04390258019531753
29865,9052,CERRO GORDO,-1.6298305179472778,0.7528809341035418,9,0.12197221628099751
29867,4487,LINN,-1.5998099821483496,0.7332213708761526,123,0.09498731305291333
29882,5230,LINN,-1.5998335440932514,0.7332377769711214,123,0.09498731305291333
29908,6248,LINN,-1.5993874379364417,0.7336447877526865,91,0.10336673501282315
29980,3707,LINN,-1.5996132835416497,0.7336528162672457,92,0.3479904152026944
30001,5571,LINN,-1.599731616864935,0.733654037997722,93,0.3479904152026944
30015,5636,LINN,-1.5999098149815636,0.7336226220711861,101,0.09608087800333524
30038,2605,LINN,-1.5999281409387094,0.7336456604173124,95,0.07956019340351189
30121,3628,LINN,-1.6001513685500397,0.733644438686836,85,0.2023801762328056
30136,5550,LINN,-1.6001504958854136,0.733845675149591,67,0.4219187135205767
30159,010033,LINN,-1.5999951615819863,0.7338435807544886,72,0.01803629578637082
30207,5349,LINN,-1.5996597092997529,0.7342286003874785,63,1.4829365208223724
30219,4154,LINN,-1.600506892118671,0.733845675149591,62,0.6409231907502521
30254,2529,LINN,-1.6010498640489663,0.7324864127281379,71,0.00920632968076266
30307,4021,JEFFERSON,-1.605588069170002,0.7156963453239523,9,0.5386710246112899
30318,2601,JEFFERSON,-1.6053484354637033,0.7156977415873539,9,0.0
30375,4698,JEFFERSON,-1.6050986788477426,0.7157012322458579,9,0.15647725051723663
30405,5743,JEFFERSON,-1.605068310118758,0.7153818369927429,9,1.2677375391406205
30429,6305,LEE,-1.5988877501715957,0.711827124905206,2,4.810806581655197
30439,4673,LEE,-1.5961463615154883,0.7106467587320823,1,0.20602078967466778
30461,6293,LEE,-1.5960782936746605,0.7106399519479996,1,0.20602078967466778
30469,5784,LEE,-1.5938262953408122,0.7091290204145481,10,0.34405180696233684
30491,6048,LEE,-1.593940788939743,0.7091304166779497,10,0.19509676901402995
30504,6258,LEE,-1.5940057151879172,0.7091311148096505,10,0.07080759684549244
30527,5448,LEE,-1.594029277132819,0.7091314638755009,10,0.07080759684549244
30582,2584,LEE,-1.594234702385779,0.7090752642735867,10,0.0588007258837901
30642,3549,LEE,-1.5947630135503574,0.709026569587456,10,0.2220837133355059
30668,5062,LEE,-1.5954922121118407,0.7074213902743969,2,1.5927669244672407
30688,5827,LEE,-1.5954115779003986,0.7055088584800614,10,0.39767672435466084
30703,3811,LEE,-1.5953684682678744,0.7054118181736505,10,0.0974245844152742
30724,2191,LEE,-1.5950169589565226,0.7051131923386343,9,0.14719655564475254
30836,4993,LEE,-1.595057276062244,0.7051522877138791,10,0.049609251387295654
30878,2555,LEE,-1.5952960371039164,0.7053812749117407,10,0.21653913093744415
30980,6301,VAN BUREN,-1.6022407021976022,0.7103320758679478,0,5.205455468486819
31000,4296,VAN BUREN,-1.6050466680360334,0.7108617832959281,1,1.1666408822677825
31042,5374,WAPELLO,-1.6126964461475244,0.7157665075598825,21,0.05585821990256345
31068,2611,WAPELLO,-1.612710932380316,0.7160518688925835,21,0.7217916627561417
31159,5769,WAPELLO,-1.6132655980166,0.7161942877595464,21,0.6305942127333157
31166,2596,WAPELLO,-1.6128257750450972,0.7164525964888414,21,0.060841590030085664
31220,2711,WAPELLO,-1.6128250769133963,0.716437237591424,21,0.060841590030085664
31256,5301,WAPELLO,-1.6128434028705425,0.7164887248043578,21,0.15240741506510638
31266,5820,WAPELLO,-1.6166956935955443,0.7183303962310622,1,0.20765097584882258
31284,2621,WOODBURY,-1.6818460420456893,0.7415649173653115,42,0.48121288119630345
31497,4197,WOODBURY,-1.6816772687070216,0.7400281549589305,15,0.1386562663821257
31524,3447,WOODBURY,-1.682005739672247,0.7406114439949469,27,0.40724310626274923
31554,3722,WOODBURY,-1.6818760617088238,0.7406491431067901,26,0.40724310626274923
31595,2594,WOODBURY,-1.6815755160116301,0.7408496814378442,27,0.3088644795309566
31634,4202,WOODBURY,-1.6816737780485176,0.7408784793705021,29,0.3088644795309566
31655,4200,WOODBURY,-1.6820310469464006,0.7424370583925332,35,0.3147607138185793
31693,3757,WOODBURY,-1.6820160371148338,0.7423093002912872,36,0.1608209267003029
31750,4201,WOODBURY,-1.6835685074844826,0.7416743495094116,26,0.34703739645475107
31821,4449,POLK,-1.6368032828419206,0.7265737608211567,132,0.5154211484125456
31853,5363,POLK,-1.6363460065778979,0.7262533183704905,134,0.749263535004168
31891,6289,POLK,-1.63634775190715,0.7264751497184189,141,0.265279937251008
31898,5869,POLK,-1.6355825995630757,0.726569746563877,125,0.02148720154384496
31899,4505,POLK,-1.635478752472582,0.727590938709219,66,0.5277402844056077
31925,4368,POLK,-1.6353471546469818,0.727500879719816,76,0.5277402844056077
31949,4730,POLK,-1.6353337156117413,0.7273394367640065,81,0.1312894697741041
31962,6342,POLK,-1.6354984746931296,0.726574982551633,126,0.06888130835991584
31981,5917,POLK,-1.6354761344787039,0.7265798694735386,125,0.06888130835991584
32020,3877,POLK,-1.6353632116761,0.7265730626894559,128,0.30377740012776727
32043,6215,POLK,-1.6353342392105168,0.7264957446035925,126,0.027123887866207345
32083,4446,POLK,-1.6353488999762336,0.7268325931492274,113,0.46209781279559214
32110,4733,POLK,-1.6360102052298142,0.7268245646346682,115,0.03316684084165833
32123,5501,POLK,-1.6336102029753967,0.7265521187384318,77,0.4468876799061297
32147,6057,POLK,-1.6346729339569361,0.7260581905601176,125,0.0675576165633693
32179,2626,POLK,-1.6349059354120774,0.7260540017699126,127,0.6900082558331534
32222,6299,POLK,-1.6346863729921766,0.7261341123825792,128,0.29784717345024286
32256,4893,POLK,-1.6354466384143453,0.7257614845872784,122,0.08883366404009667
32274,010029,POLK,-1.6354318031157034,0.7256869590282183,122,0.2982996618999042
32283,4382,POLK,-1.6356044161787255,0.7258850538983197,130,0.5294914706561397
32299,5107,POLK,-1.6356744038817306,0.7260629029490979,126,0.08164368249813057
32362,4696,POLK,-1.6360023512481803,0.7259707495645925,125,0.1919036256629542
32377,2627,POLK,-1.6345162033901073,0.7265133724290377,118,0.05366286780539542
32403,6264,POLK,-1.6345240573717412,0.7265255897338015,118,0.05366286780539542
32411,5127,POLK,-1.6347326242173545,0.7258183823208935,118,0.055816544919991
32443,2248,POLK,-1.634751473773276,0.7258183823208935,119,0.02842173357388957
32445,4804,POLK,-1.6347582805573588,0.7258234437757243,120,0.02842173357388957
32454,5651,POLK,-1.6357644628711334,0.7263102161041055,131,0.2533429816891637
32579,5889,POLK,-1.6360122996249167,0.7260407372675975,129,0.05954593065201642
32615,4393,POLK,-1.6360075872359363,0.7261840287991863,136,0.039940079463482554
32647,4877,POLK,-1.6359997332543021,0.7261922318466707,136,0.039940079463482554
32694,5128,POLK,-1.6349026192864986,0.7262498277119864,130,0.6136128677047226
32709,4802,POLK,-1.6350038483831144,0.7265718409589794,123,0.7236328880484922
32723,6323,POLK,-1.6349045391486758,0.7264048129495635,127,0.6136128677047226
32770,5676,POLK,-1.6347780027779064,0.7267318876513873,107,0.9209045940064542
32804,5073,LINN,-1.6005873517971878,0.732420090216562,89,0.1070702692442857
32820,5604,LINN,-1.5956646506419379,0.7315758744573724,5,0.18856277074553418
32835,3829,LINN,-1.5956077529083228,0.7315976910730223,5,0.18856277074553418
32973,5428,LINN,-1.5979119365868057,0.7326384309059865,35,2.885898992103452
32981,2588,LINN,-1.5988924625605763,0.7326345911816321,91,0.476185048862836
33177,6073,LINN,-1.599145186236265,0.7326349402474824,105,0.09387089567792159
33198,5097,LINN,-1.5993244315504447,0.7333335955470558,105,0.26565016371891326
33214,4517,LINN,-1.5993322855320786,0.7332667494367044,111,0.24050398665010486
33242,4687,LINN,-1.5993307147357518,0.7332060119787351,113,0.17345393658223784
33303,5254,LINN,-1.599329842071126,0.7331622042145101,115,0.08569485000090382
33446,5913,CERRO GORDO,-1.629448116308166,0.753037664670371,10,0.05359178256632537
33572,4969,CERRO GORDO,-1.6300790528327618,0.7529832103977089,9,0.1930656078454637
33669,5391,CERRO GORDO,-1.6299331433072952,0.7529884463854648,9,0.42199620572236596
33690,4091,CERRO GORDO,-1.6301448517455621,0.752974658284374,9,0.1930656078454637
33711,4668,CERRO GORDO,-1.6297950877634626,0.7528641789427227,9,0.12197221628099751
33720,3713,CERRO GORDO,-1.6277588121251607,0.7530783308419425,26,0.5439548071491502
33759,3528,CERRO GORDO,-1.6275708401647209,0.7530867084223521,23,0.5439548071491502
33781,2515,CERRO GORDO,-1.627276926718685,0.7530821705662969,23,0.7282909213340475
33982,2652,CERRO GORDO,-1.6268927797503212,0.7530799016382693,23,0.26935506697209866
34029,5859,CERRO GORDO,-1.6267978338390128,0.753149714808349,23,0.38935441989597797
34081,6224,CERRO GORDO,-1.6266657124146369,0.7532793927717724,23,0.0034548792547972607
34094,6220,CERRO GORDO,-1.626666061480487,0.7533223278713713,23,0.08084574560100599
34110,6144,CERRO GORDO,-1.6266658869475619,0.7533481587443008,23,0.021420251377105792
34196,4104,CERRO GORDO,-1.6266377871466047,0.7532060889431884,23,0.29788001999427866
34209,2582,CERRO GORDO,-1.62614350990244,0.7530465658495561,23,0.10608336174591317
34326,5280,CERRO GORDO,-1.6266662360134123,0.7528163569212182,23,0.1900190280207208
34333,6012,CERRO GORDO,-1.626666061480487,0.7528643534756481,23,0.1900190280207208
34406,2459,GUTHRIE,-1.6494282965191467,0.7274052356768067,1,0.15197670381520237
34456,6068,WEBSTER,-1.6435416500180204,0.7419022895097219,28,0.04375274729647867
34527,4674,STORY,-1.6333803431129095,0.733205139314109,43,0.09087498170234018
34608,6194,STORY,-1.630800921011387,0.7332592445209208,7,0.16749575141193906
34630,4103,STORY,-1.6344147997605665,0.7340352179063575,44,0.02966462234617799
34672,4015,STORY,-1.6339880667584536,0.7339470787791319,44,0.11242141055520129
34710,4675,STORY,-1.6332044139243083,0.7336405989624816,39,0.09034007784122085
34711,6304,STORY,-1.6338093450430495,0.7334498344752387,43,0.16032694200787295
34742,4102,STORY,-1.6338971351044247,0.7335170296514405,43,0.19012674949037775
34765,4509,STORY,-1.6345155052584064,0.733412484429246,43,0.03922830690361775
34810,3973,STORY,-1.6345031134207173,0.733418593081628,43,0.031093913288340436
34842,5648,STORY,-1.6348312353200922,0.7334372681046243,40,0.14732665173887027
34843,5465,STORY,-1.6329790919178757,0.7334395370326519,36,0.026215242569883973
34893,5536,STORY,-1.6343168867895295,0.7330508522082327,43,1.3255329162926697
34907,5135,STORY,-1.6337526218423597,0.731313900536648,4,0.002071292896588476
34958,4988,BLACK HAWK,-1.613181822212504,0.7419921739661997,66,0.0
35098,2201,BLACK HAWK,-1.613181822212504,0.7419921739661997,66,0.0
35167,4631,BLACK HAWK,-1.613992876715906,0.742462365666687,31,0.061109875237574565
35185,4723,BLACK HAWK,-1.6140194057205361,0.7424726631092738,31,0.08746687576782525
35202,2712,WINNESHIEK,-1.6021653039739159,0.7555732790076684,9,1.033686435708358
35203,4932,BLACK HAWK,-1.613833004556423,0.7419255023887735,40,0.7508250506275503
35204,5941,BLACK HAWK,-1.6136612641580268,0.7428304556059326,26,0.03462148720014914
35342,2835,BLACK HAWK,-1.6139546540052871,0.742461493002061,31,0.11154977427579627
35355,4590,BLACK HAWK,-1.6134799244487446,0.7423401926190475,38,0.3828322641620212
35366,4119,BLACK HAWK,-1.6134575842343193,0.7414668298613494,51,0.2028163235236778
35393,2651,BREMER,-1.6140017778950908,0.7454688698361724,6,0.23147913706534057
35539,3889,BREMER,-1.6139736780941338,0.745261175655185,6,0.8263149892706608
35557,5314,POTTAWATTAMIE,-1.6728542802723396,0.7195765613169862,52,0.07497902831821711
35676,3629,POTTAWATTAMIE,-1.6728783658160173,0.7195324044869107,52,0.13139674691534764
35718,3477,POTTAWATTAMIE,-1.6728500914821351,0.7195578862939898,52,0.07497902831821711
35742,3880,POTTAWATTAMIE,-1.6726834125385694,0.7194425200304331,52,0.6744930402716611
35775,4866,POTTAWATTAMIE,-1.672930551160652,0.7194105805051214,52,0.44088864828352375
35812,4738,POTTAWATTAMIE,-1.6730778569495202,0.7194217506123343,52,0.44088864828352375
35845,5849,POTTAWATTAMIE,-1.6735997103958664,0.7193590932921876,52,1.3883649931382502
35855,5861,POTTAWATTAMIE,-1.672335393885722,0.7194327461866219,46,1.013196150808014
35878,4503,POTTAWATTAMIE,-1.6688384521964261,0.7196427092956367,0,9.614385254034676
35902,5453,CASS,-1.6604516215418177,0.7196807574733303,2,0.11800542225318579
35941,5425,POLK,-1.6370109770229078,0.7275994908225537,45,0.02373609957473728
35968,3514,WEBSTER,-1.6439683830201328,0.7418055982691615,27,0.034303417011471174
35969,4516,POTTAWATTAMIE,-1.6650395685465351,0.720907549404557,2,0.1783485647644144
36049,5195,POTTAWATTAMIE,-1.6722315467952282,0.7204432918235265,47,0.39168617059041627
36088,4159,POTTAWATTAMIE,-1.6723559887708954,0.7204755804146884,52,0.39168617059041627
36113,3728,POTTAWATTAMIE,-1.6729820383735858,0.7201640391432075,55,0.18739693937669508
36128,010091,POTTAWATTAMIE,-1.6732038697215144,0.7201675298017114,55,0.1557581815940394
36216,5652,POTTAWATTAMIE,-1.6732117237031483,0.7202628247788703,55,0.022538955347159075
36266,5915,POTTAWATTAMIE,-1.6732989901657478,0.7201500765091915,55,0.13993078670472306
36367,4626,POTTAWATTAMIE,-1.6738770432140087,0.720267711700776,53,0.4147429111567885
36401,4740,POTTAWATTAMIE,-1.6734759665519003,0.7201570578261995,55,0.15854979381357717
36432,2613,POTTAWATTAMIE,-1.6734141818963797,0.7201565342274239,55,0.18388217239673013
36569,010028,POTTAWATTAMIE,-1.6742767236127152,0.7205602288834102,37,0.7708246653869516
36586,4633,POTTAWATTAMIE,-1.6740177167517194,0.7205656394040914,39,0.2114442819352119
36597,5327,POTTAWATTAMIE,-1.6738363770424372,0.7201608975505539,53,0.087499402971374
36756,5077,POTTAWATTAMIE,-1.67323092232492,0.720461094181897,55,0.7456149439523386
36831,5177,POTTAWATTAMIE,-1.6675954287031558,0.7242346705576338,2,1.9915112595310764
36853,5858,POTTAWATTAMIE,-1.665937191380836,0.7243290928701667,1,4.931184119901264
36860,5322,POTTAWATTAMIE,-1.6639607805358776,0.7241034217978839,1,0.20153565844560198
36869,4785,POTTAWATTAMIE,-1.6639277938130148,0.724058915901958,1,0.20153565844560198
36899,4418,POTTAWATTAMIE,-1.661939514729143,0.7242086651517792,1,0.3664048502975252
36933,5191,GUTHRIE,-1.6493771583720633,0.7274090754011611,1,0.15197670381520237
36956,4473,GUTHRIE,-1.6469158950609009,0.7276604028134483,2,0.22045222726792238
36983,010020,GUTHRIE,-1.646841369501841,0.7276584829512711,2,0.0025798752690954093
37033,3465,GUTHRIE,-1.6468404968372148,0.7276584829512711,2,0.0025798752690954093
37044,5499,POLK,-1.6312662257899686,0.7271514648035667,32,0.007259870093168886
37065,5382,POLK,-1.6312637823290157,0.7271512902706415,32,0.007259870093168886
37105,010057,POLK,-1.3686276836864602,0.7071060092785615,0,144.5456339266295
37138,4757,POLK,-1.6311351515631438,0.7276720965194367,25,0.2971045351660331
37172,5717,POLK,-1.6312653531253425,0.7267048350479814,36,0.45720295329303245
37185,5982,POLK,-1.6313369116246743,0.7268325931492274,37,0.18595463139272975
37208,2679,POLK,-1.632047260630236,0.7269636673760521,56,0.19079388225867625
37251,2478,POLK,-1.6317639936926374,0.727013409259734,41,0.30238581080697363
37268,3644,POLK,-1.6319662773529433,0.7268282298260974,53,0.024671177994567937
37320,5057,POLK,-1.6321570418401865,0.726829626089499,56,0.474102788519899
37419,4433,POLK,-1.6317446205379402,0.7260210150470501,42,0.5910645933253961
37433,5803,POLK,-1.6319545836469551,0.7260423080639243,45,0.06588419989006387
37467,6288,POLK,-1.6323085364192595,0.7260841959659722,59,0.3919207072496719
